名字,关系,关系类型,关系,关系类型,关系,关系类型,关系,关系类型
肖申克的救赎,绿里奇迹,剧情,类型,犯罪,类型,弗兰克·德拉邦特,导演,杰弗里·德曼,演员
肖申克的救赎,蝙蝠侠：黑暗骑士,剧情,类型,犯罪,类型,摩根·弗里曼,演员
肖申克的救赎,七宗罪,剧情,类型,犯罪,类型,摩根·弗里曼,演员
肖申克的救赎,蝙蝠侠：黑暗骑士崛起,剧情,类型,犯罪,类型,摩根·弗里曼,演员
肖申克的救赎,遗愿清单,剧情,类型,摩根·弗里曼,演员,阿方索·弗里曼,演员
肖申克的救赎,这个杀手不太冷,剧情,类型,犯罪,类型
肖申克的救赎,无间道,剧情,类型,犯罪,类型
肖申克的救赎,教父,剧情,类型,犯罪,类型
肖申克的救赎,控方证人,剧情,类型,犯罪,类型
肖申克的救赎,猫鼠游戏,剧情,类型,犯罪,类型
霸王别姬,春光乍泄,剧情,类型,爱情,类型,同性,类型,张国荣,演员
霸王别姬,活着,剧情,类型,巩俐,演员,葛优,演员
霸王别姬,请以你的名字呼唤我,剧情,类型,爱情,类型,同性,类型
霸王别姬,断背山,剧情,类型,爱情,类型,同性,类型
霸王别姬,喜宴,剧情,类型,爱情,类型,同性,类型
霸王别姬,东邪西毒,剧情,类型,爱情,类型,张国荣,演员
霸王别姬,阿飞正传,剧情,类型,爱情,类型,张国荣,演员
霸王别姬,阿甘正传,剧情,类型,爱情,类型
霸王别姬,泰坦尼克号,剧情,类型,爱情,类型
霸王别姬,美丽人生,剧情,类型,爱情,类型
阿甘正传,幸福终点站,剧情,类型,爱情,类型,汤姆·汉克斯,演员
阿甘正传,霸王别姬,剧情,类型,爱情,类型
阿甘正传,泰坦尼克号,剧情,类型,爱情,类型
阿甘正传,美丽人生,剧情,类型,爱情,类型
阿甘正传,三傻大闹宝莱坞,剧情,类型,爱情,类型
阿甘正传,怦然心动,剧情,类型,爱情,类型
阿甘正传,乱世佳人,剧情,类型,爱情,类型
阿甘正传,罗马假日,剧情,类型,爱情,类型
阿甘正传,天堂电影院,剧情,类型,爱情,类型
阿甘正传,猫鼠游戏,剧情,类型,汤姆·汉克斯,演员
这个杀手不太冷,蝙蝠侠：黑暗骑士,剧情,类型,动作,类型,犯罪,类型,加里·奥德曼,演员
这个杀手不太冷,蝙蝠侠：黑暗骑士崛起,剧情,类型,动作,类型,犯罪,类型,加里·奥德曼,演员
这个杀手不太冷,教父2,剧情,类型,犯罪,类型,丹尼·爱罗,演员
这个杀手不太冷,美国往事,剧情,类型,犯罪,类型,丹尼·爱罗,演员
这个杀手不太冷,杀人回忆,剧情,类型,动作,类型,犯罪,类型
这个杀手不太冷,英雄本色,剧情,类型,动作,类型,犯罪,类型
这个杀手不太冷,纵横四海,剧情,类型,动作,类型,犯罪,类型
这个杀手不太冷,无间道2,剧情,类型,动作,类型,犯罪,类型
这个杀手不太冷,肖申克的救赎,剧情,类型,犯罪,类型
这个杀手不太冷,无间道,剧情,类型,犯罪,类型
泰坦尼克号,朗读者,剧情,类型,爱情,类型,凯特·温丝莱特,演员
泰坦尼克号,霸王别姬,剧情,类型,爱情,类型
泰坦尼克号,阿甘正传,剧情,类型,爱情,类型
泰坦尼克号,美丽人生,剧情,类型,爱情,类型
泰坦尼克号,盗梦空间,剧情,类型,莱昂纳多·迪卡普里奥,演员
泰坦尼克号,三傻大闹宝莱坞,剧情,类型,爱情,类型
泰坦尼克号,怦然心动,剧情,类型,爱情,类型
泰坦尼克号,乱世佳人,剧情,类型,爱情,类型
泰坦尼克号,指环王3：王者无敌,剧情,类型,伯纳德·希尔,演员
泰坦尼克号,罗马假日,剧情,类型,爱情,类型
美丽人生,三傻大闹宝莱坞,剧情,类型,喜剧,类型,爱情,类型
美丽人生,怦然心动,剧情,类型,喜剧,类型,爱情,类型
美丽人生,乱世佳人,剧情,类型,爱情,类型,战争,类型
美丽人生,罗马假日,剧情,类型,喜剧,类型,爱情,类型
美丽人生,摩登时代,剧情,类型,喜剧,类型,爱情,类型
美丽人生,喜剧之王,剧情,类型,喜剧,类型,爱情,类型
美丽人生,天使爱美丽,剧情,类型,喜剧,类型,爱情,类型
美丽人生,幸福终点站,剧情,类型,喜剧,类型,爱情,类型
美丽人生,喜宴,剧情,类型,喜剧,类型,爱情,类型
美丽人生,真爱至上,剧情,类型,喜剧,类型,爱情,类型
千与千寻,哈尔的移动城堡,动画,类型,奇幻,类型,宫崎骏,导演,神木隆之介,演员,我修院达也,演员,大泉洋,演员
